index,account_id,source,source_group,deal_stage,stage_ordinal,outcome,is_won,is_closed,notes_sentiment,notes_word_count,lead_owner,company
2621,FaAB2bD1A9f413e,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.1,4,Alexander Willis,Lowery-Warner
2622,6c88F656bB68cF9,Networking Event,Events,Disqualified,9,Lost,0,1,0.25,8,Cole Bean,Mercado PLC
2623,bDa6CE3CD1cEa49,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,4,Karla Spears,"Gould, Moses and Ibarra"
2624,0B884BddB928B13,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.05,7,Wanda Simpson,"Chen, Farrell and Monroe"
2625,E6872E80FC0fA47,Retargeting Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,3,Ross Price,"Briggs, Perkins and Cardenas"
2626,fb80a6DbB176b2F,Google Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.3,4,Xavier Merritt,"Nixon, Lutz and Savage"
2627,C660aAc0ABcE433,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.0,8,Sheila Haynes,Farmer Inc
2628,0a00D1DeBa2087f,Retargeting Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.125,6,Cathy Vargas,Rush-Baxter
2629,FDfB21ef8EaaE73,Direct Traffic,Inbound,Negotiation,5,Open,0,0,0.0,5,Jesus Proctor,"Guerra, Gould and Garrett"
2630,2cE3aaDeee9c54a,Social Media,Social Media,New Lead,0,Open,0,0,0.0333,6,Isaac Rogers,Gilbert PLC
2631,B09C5d02AFf17ab,Partner Program,Referral / Partner,Re-engagement,1,Open,0,0,0.1667,6,Holly Steele,"Chaney, Downs and Blake"
2632,b7dE59Bd277afB3,Facebook Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.1364,6,Troy Hamilton,Hoover-Spencer
2633,DE09D67Fc4fd4A9,LinkedIn Outreach,Outbound,Qualified,2,Open,0,0,-0.3125,5,Jenny Mccoy,Mcdowell LLC
2634,7fAc3ffA30A2aaf,Google Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,4,Francisco Dorsey,Rowe and Sons
2635,Bd7bfDAf484364C,Cold Call,Outbound,Disqualified,9,Lost,0,1,-0.2,4,Kendra Jenkins,Farrell LLC
2636,5692628CeDD6c4F,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,6,Lonnie Melendez,"Duarte, Carrillo and Fritz"
2637,EDb4078bF455cEE,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.5,4,Kristie Dominguez,Reed-Whitaker
2638,dbd6Eb4085ac58e,Organic Search (SEO),Inbound,Re-engagement,1,Open,0,0,0.0,6,Darrell Perez,Dickson-Maddox
2639,E7D3dc96CA0B05b,Google Ads,Paid Ads,New Lead,0,Open,0,0,0.1167,6,Gina Keith,"Hawkins, Morse and Moss"
2640,b37fedcc8eF27C2,Purchased List,Outbound,Closed Won,7,Won,1,1,0.0,4,Allison Howell,"Andrade, Blackburn and Campbell"
2641,465Edab2b9cEAc5,Direct Traffic,Inbound,Proposal Sent,4,Open,0,0,-0.5,4,Jean English,"Li, Obrien and Barron"
2642,CDFA02B7F7E8a32,Google Ads,Paid Ads,New Lead,0,Open,0,0,-0.1667,7,Roy Choi,"Maldonado, Waller and Mcintosh"
2643,5dbD8E0ac1c71dd,Networking Event,Events,Re-engagement,1,Open,0,0,0.125,4,Stephen Curtis,Horn Ltd
2644,fCd54ebF19050ce,Referral,Referral / Partner,Re-engagement,1,Open,0,0,0.05,8,Kelli Yu,Leon and Sons
2645,D71f9351DA27Fae,Podcast,Events,Disqualified,9,Lost,0,1,0.3875,5,Xavier Haney,"Choi, Parsons and Hansen"
2646,dDdb50DCFA16c67,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,8,Nathaniel Price,Bond-Farmer
2647,6fEb9CcfdaC1D39,Referral,Referral / Partner,New Lead,0,Open,0,0,0.0,7,Shelia Brandt,"Sosa, Barnett and Solomon"
2648,7D0AC9BbCE081dE,Website Form,Inbound,Contacted,3,Open,0,0,0.325,6,Vicki Moreno,"Hill, Middleton and Lamb"
2649,BbAe1BFF71E7deB,Webinars,Events,Contacted,3,Open,0,0,0.0,5,Hailey Roy,"Dennis, Thompson and Carr"
2650,CfFaD8a5cF7e4DA,Content Marketing,Inbound,Re-engagement,1,Open,0,0,0.1,5,Joyce Marshall,Knox-Brock
2651,BBE40A5CE3E54e3,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.4,6,Gabriela Beard,Lowery and Sons
2652,fE0825d024Cb79B,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.0,4,Johnathan Walton,Horne Inc
2653,b332973c003457F,Content Marketing,Inbound,Closed Lost,8,Lost,0,1,0.5,6,Ebony Mayo,Juarez Inc
2654,1cF7DDeea2bdA00,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,0.0,4,Sylvia Meyer,"Best, Cisneros and Hancock"
2655,9BBDBa613F6fC2a,Organic Search (SEO),Inbound,New Lead,0,Open,0,0,0.0,4,Martha Roach,Horn-Moyer
2656,Bd6053199B9Da23,Networking Event,Events,Negotiation,5,Open,0,0,0.25,7,Karen Ewing,Dyer PLC
2657,e3AEd15b5803A2a,Content Marketing,Inbound,Contacted,3,Open,0,0,0.0,7,Carol Mccarthy,Richards Inc
2658,3b4893Cb8bcbFA2,Chatbot,Inbound,Proposal Sent,4,Open,0,0,0.0,4,Kimberly Cuevas,Gibbs PLC
2659,7ACB4DBF0b86CB3,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,5,Hailey Fischer,Fry Inc
2660,D1ACaeeAECA16dd,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.1429,5,Brooke Keith,"Lyons, Rubio and Pennington"
2661,248B595abFD4a4b,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,6,Nicolas Ibarra,Cantu Group
2662,fa393618F6d9015,Networking Event,Events,Closed Won,7,Won,1,1,0.0,6,Bernard Knight,Cooper-Ellison
2663,Ff78d32b1d2acE7,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,4,Kirsten Patton,"Finley, Shea and Weeks"
2664,CF2D9d7f3feed22,Social Media,Social Media,Closed Lost,8,Lost,0,1,-0.0083,4,William Beltran,Potter-Wilkerson
2665,2ADab481bFe10E2,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.0,6,Brent Patterson,Mcknight PLC
2666,b1e2a749e3DbefA,Organic Search (SEO),Inbound,New Lead,0,Open,0,0,0.1,7,Devon Copeland,Montgomery-Burton
2667,Ed8E8257D42fF15,LinkedIn Outreach,Outbound,Closed Lost,8,Lost,0,1,0.0,5,Jermaine Cisneros,Maynard-Keith
2668,CacbBfDF036F4a2,Website Form,Inbound,Contacted,3,Open,0,0,0.25,5,Kristy Roberts,Waters-Humphrey
2669,925A5cf9fa71A3B,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,5,Theodore Carpenter,Khan Group
2670,841D015eDE782Bc,Social Media,Social Media,Re-engagement,1,Open,0,0,0.0,6,Roberta Yu,Madden-Morales
2671,8857940Fa758ef1,Google Ads,Paid Ads,Contacted,3,Open,0,0,0.375,3,Richard Winters,Herman-Garcia
2672,76ECcCe5f0851ED,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,0.25,8,Dylan Nunez,"Mack, Stokes and Carr"
2673,C44d60c260a7c4a,Webinars,Events,On Hold,6,Open,0,0,0.0,4,Gina Richmond,Mcdonald Inc
2674,fbf2AADf9B6Feb6,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,3,Sean Blackwell,Lang-Coffey
2675,16336B2e2A3C13E,Website Form,Inbound,On Hold,6,Open,0,0,0.0,6,Zoe Chang,Huffman-Norris
2676,A3f2faCaF9Fd74C,Other,Other,New Lead,0,Open,0,0,0.0,6,Gregg Armstrong,Villegas-Allen
2677,5e45cBCCe01aF09,Cold Call,Outbound,Contacted,3,Open,0,0,0.0,6,Fred Booker,"Duran, Holden and Blevins"
2678,8FE20fd2b0ea11B,Social Media,Social Media,Re-engagement,1,Open,0,0,0.0,7,Sheila Logan,Kaufman-Jacobson
2679,b6Cf2F9BfB9e349,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.0,8,Perry Dyer,"Blankenship, Barrera and Dalton"
2680,202Bc0C9ef56164,Direct Traffic,Inbound,Contacted,3,Open,0,0,0.8,4,Ebony Levy,Jimenez-Hodge
2681,6AE8e34A7EaF9EB,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.25,8,Keith Pollard,Edwards LLC
2682,ffA6dCFd2CeC14D,Chatbot,Inbound,Closed Won,7,Won,1,1,0.0,8,Tyler Wells,Patel-Donovan
2683,DFD6ea0357ff730,Webinars,Events,Qualified,2,Open,0,0,0.0,8,Logan Wade,Christian Ltd
2684,9f42D7b95eD9c06,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,7,Larry Carrillo,Caldwell PLC
2685,c2A9FEfFD29f068,Website Form,Inbound,Re-engagement,1,Open,0,0,0.2273,6,Tim Bishop,Velez-Patrick
2686,be0D574B6e7cf1a,Social Media,Social Media,Disqualified,9,Lost,0,1,-0.025,7,Jack Pitts,Shelton Ltd
2687,d2421cDfdbA4f76,Trade Show,Events,Negotiation,5,Open,0,0,0.25,7,Xavier Molina,Burke-Benitez
2688,9ad38DA501ef06D,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.4,3,Mckenzie Pugh,Deleon and Sons
2689,5462CD9AF3aB8aD,Google Ads,Paid Ads,Closed Won,7,Won,1,1,-0.0417,8,Bruce Beck,"Whitehead, Haney and Rush"
2690,6Dbd0450e6F120e,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.8,7,Shawna Allen,"Page, Harmon and Marks"
2691,35e9C304cFCaAFE,Networking Event,Events,Proposal Sent,4,Open,0,0,0.0,5,Yesenia Howard,Banks LLC
2692,E9FACECeb95F893,Podcast,Events,New Lead,0,Open,0,0,-0.05,7,Brady Garner,Stephenson Group
2693,ed709E962fAbDee,Trade Show,Events,Contacted,3,Open,0,0,0.0,4,Bridget Ayers,"Parrish, Colon and Baker"
2694,D711BEC4b1048B4,Direct Traffic,Inbound,Closed Won,7,Won,1,1,0.3417,6,Veronica Bryant,Chavez Inc
2695,fC7B3ACE4945E58,Social Media,Social Media,Closed Lost,8,Lost,0,1,0.1,6,Johnny Browning,Simmons Group
2696,FDaBEFB792eaf8F,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.1667,3,Doris Ellison,Bush Group
2697,cf662f9E76e5CB8,Webinars,Events,Proposal Sent,4,Open,0,0,-0.4,6,Karen Key,Key Group
2698,D79C806B69cfdCb,Webinars,Events,Re-engagement,1,Open,0,0,0.0,3,Manuel Ball,Watkins LLC
2699,65732869c1F144b,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,4,Casey Ryan,Weaver LLC
2700,f78Eb9958FDf3b6,Trade Show,Events,Contacted,3,Open,0,0,0.0,4,Mike Walters,"Brock, Li and Arnold"
2701,D4bDe6A7Fc48713,Social Media,Social Media,On Hold,6,Open,0,0,0.1048,6,Carl Haynes,"Bradshaw, Maddox and Payne"
2702,31F74FE82e152F0,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.2273,4,Peggy Bowman,Li Inc
2703,b9CC715ac7DFD6b,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.0,4,Monique Bell,Flowers-Dudley
2704,17A0Ff5B7656Bcc,Networking Event,Events,On Hold,6,Open,0,0,0.1667,6,Roberta Chandler,May PLC
2705,6aFce7cB7FF1fcb,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.0,6,Allen King,Drake PLC
2706,Dfb96d6f8cD5a54,Referral,Referral / Partner,Disqualified,9,Lost,0,1,-0.3125,4,Kirsten Mcpherson,"Arroyo, Wyatt and Bright"
2707,bdE6317f93b8af5,Webinars,Events,Closed Lost,8,Lost,0,1,0.0,6,Clayton Copeland,"Riley, Dillon and Greene"
2708,4ED0cd477fcDBB7,Purchased List,Outbound,New Lead,0,Open,0,0,0.0,4,Jack Peck,"Arias, Mack and Walsh"
2709,CcEbe7D9Cb26AFf,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,4,Miranda Blackburn,Quinn LLC
2710,48094A2DDBfF3fd,Partner Program,Referral / Partner,Qualified,2,Open,0,0,-0.15,8,Ebony Ross,"Price, Wilcox and Maynard"
2711,1Ca1b84465cCef6,Referral,Referral / Partner,Closed Won,7,Won,1,1,0.5,7,Norman Prince,Cantrell LLC
2712,862b41ce183bb6D,Google Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.4333,5,Carolyn Clayton,Crane PLC
2713,4Dc243a86578CE0,Facebook Ads,Paid Ads,Re-engagement,1,Open,0,0,-0.1,5,Colton Rush,Henderson-Ramos
2714,033779ff7f2069A,Other,Other,Closed Won,7,Won,1,1,-0.4,6,Randall Landry,"Webb, Clayton and Meyer"
2715,9Ba3bB269B3dac9,Google Ads,Paid Ads,On Hold,6,Open,0,0,-0.3,6,Christine Banks,"Hensley, Bonilla and Schmitt"
2716,eaE140EbFebDEA9,Content Marketing,Inbound,Closed Won,7,Won,1,1,0.1,3,Dalton Olsen,Mcneil PLC
2717,DbdF733caa43C26,Networking Event,Events,Disqualified,9,Lost,0,1,0.0,7,Becky Maddox,Kemp Ltd
2718,eE68A7fCf633Ecd,Content Marketing,Inbound,Disqualified,9,Lost,0,1,0.4,8,Lynn Roach,"Ray, Golden and Burton"
2719,F2F0530C4f7f4CC,Referral,Referral / Partner,New Lead,0,Open,0,0,-0.0714,5,Tristan Fitzgerald,"Gay, Barber and Walter"
2720,6E6b23DADcC9b9f,LinkedIn Outreach,Outbound,Qualified,2,Open,0,0,0.0,7,Erin Owen,"Foster, Hart and Frederick"
2721,60eE4EF2Cb04DfB,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.25,6,Russell Gill,Liu-Robertson
2722,3cedD42fD0baE7E,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,-0.1667,6,Veronica Harrington,"Copeland, Bridges and Fischer"
2723,F1D53EDbcd4FDd5,Direct Traffic,Inbound,Qualified,2,Open,0,0,0.2,7,Monica Orozco,"Mooney, Molina and Atkins"
2724,0fDBc0fB0578ECd,Podcast,Events,Contacted,3,Open,0,0,0.0,5,Jesus Moyer,Coleman-Bolton
2725,B7c7A727fBdbd0C,Cold Email,Outbound,Re-engagement,1,Open,0,0,-0.2,7,Daryl Booth,"Ritter, Willis and Gentry"
2726,Cf6a68EadcD903d,Cold Call,Outbound,Contacted,3,Open,0,0,0.0,4,Latoya Robles,Andrade Inc
2727,3435EbD5C43e2C1,Google Ads,Paid Ads,Re-engagement,1,Open,0,0,0.25,5,Vickie Velasquez,Haley LLC
2728,Dd39fA4D09Ca8fd,Website Form,Inbound,Re-engagement,1,Open,0,0,0.0,5,Nicole Huffman,"Cochran, Walker and Mcdaniel"
2729,d8f7fdFEF0ba4eE,Website Form,Inbound,Proposal Sent,4,Open,0,0,0.4,6,Kathleen Carr,"Parker, Frost and Choi"
2730,FbBAFBB44e2Aeed,Google Ads,Paid Ads,On Hold,6,Open,0,0,0.45,7,Chelsea Brooks,"Fuentes, Roberson and Berry"
2731,e3B91B7E4d5Dc2F,Other,Other,Closed Won,7,Won,1,1,0.0,3,Alec Hahn,Mcgee-Payne
2732,AD8ec0BCBC24e2d,Retargeting Ads,Paid Ads,Contacted,3,Open,0,0,0.16,6,Victoria Proctor,Barker-Mckee
2733,967204cF32FCF4a,Networking Event,Events,On Hold,6,Open,0,0,0.7,5,Hannah Pena,"Patrick, Moyer and Woodward"
2734,ACf62Bbfe4b0819,LinkedIn Outreach,Outbound,Contacted,3,Open,0,0,0.0,5,Edward Phillips,Spears PLC
2735,E8F84e747Af7F4c,Chatbot,Inbound,Proposal Sent,4,Open,0,0,0.0,7,Rose Hartman,"Wu, Mccarty and Berg"
2736,7caD1b8C8Afdb5a,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,-0.8,7,Julia Joseph,Wang-Walter
2737,1639bD52B3Ac302,Website Form,Inbound,Re-engagement,1,Open,0,0,0.0,4,Alice Greene,Wall Ltd
2738,ACB9905afFDF64F,Cold Call,Outbound,New Lead,0,Open,0,0,0.0,8,Annette Baird,"Atkinson, Long and Scott"
2739,F28df4d70DFDD7c,Retargeting Ads,Paid Ads,On Hold,6,Open,0,0,0.5,3,Michelle Sheppard,Brandt-Bennett
2740,B127bEA492C1539,Content Marketing,Inbound,Qualified,2,Open,0,0,0.2,7,Isabel Case,David-Glass
2741,E3EEA4a01Da0790,Chatbot,Inbound,Contacted,3,Open,0,0,0.0,4,Raymond Randall,"Suarez, Leonard and Franco"
2742,9bc1defBB0bF2Ab,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,4,Kaylee Aguilar,Macias Ltd
2743,9A122cC6bfd0DD6,Cold Call,Outbound,Qualified,2,Open,0,0,0.0,5,Rita Villarreal,"Marks, Nunez and Padilla"
2744,37947b4132CC481,Cold Call,Outbound,New Lead,0,Open,0,0,0.0,6,Faith Brooks,Pearson LLC
2745,5628Ff2c70CBA93,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,5,Ernest Ibarra,"Russell, Gilmore and Gonzalez"
2746,08Eee9a7bcad341,Google Ads,Paid Ads,Contacted,3,Open,0,0,0.0,7,Geoffrey Cain,Mckinney-Gillespie
2747,e3CefcdeEc847dD,Purchased List,Outbound,New Lead,0,Open,0,0,-0.0813,8,Robert Cabrera,Combs and Sons
2748,956d3aE56cCfC69,Website Form,Inbound,Closed Won,7,Won,1,1,0.0,8,Julie Macdonald,"Diaz, Ortiz and Montoya"
2749,b784b776aaCC49D,Referral,Referral / Partner,Negotiation,5,Open,0,0,0.0,5,Ruth Meza,Neal Inc
2750,fb51a6DCE9B2f0E,Social Media,Social Media,Proposal Sent,4,Open,0,0,-0.2,6,Becky Melendez,Bolton-Glass
2751,d3c27ceBB97775D,Other,Other,Negotiation,5,Open,0,0,0.0,6,Randall Woodward,Clarke-Walters
2752,E56316AEfDBFC59,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.0,5,Russell Mccarthy,"Whitney, Farmer and Serrano"
2753,cb63361bdCCdc28,Chatbot,Inbound,Qualified,2,Open,0,0,0.0444,8,Hunter Gilbert,Bruce-Ware
2754,eaFA3FE1DA8AAba,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,3,Rodney Yates,Hampton Inc
2755,02a022318D2e5Be,Cold Call,Outbound,New Lead,0,Open,0,0,0.55,7,Wesley Poole,Morse Inc
2756,E183ed6aD33dE3b,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,8,Brandi Underwood,Lam-Harrell
2757,db8d6AF2aeB6Aae,Purchased List,Outbound,On Hold,6,Open,0,0,0.7,5,Andrew Santos,"Solis, Vang and Wilson"
2758,9dADd3aB7c35Abc,Cold Email,Outbound,Qualified,2,Open,0,0,0.8,7,Spencer Cummings,"Strickland, Hodge and Ray"
2759,2e2AddcCDacA0C8,Networking Event,Events,Negotiation,5,Open,0,0,0.0,5,Colleen Thornton,"Weiss, Mercado and Lowe"
2760,EC008510befC4c2,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,5,Latoya Page,Dean-Bush
2761,7cDadAffEDa45BA,Networking Event,Events,Contacted,3,Open,0,0,0.0,4,Ralph Ross,"Lambert, Miles and Montgomery"
2762,B3DBce4cB28Ba2f,Purchased List,Outbound,Closed Won,7,Won,1,1,-0.1333,5,Brittney Meyers,"Middleton, Lucas and Sandoval"
2763,B2306Bf6f3B7f1C,Podcast,Events,Proposal Sent,4,Open,0,0,0.8,8,Gerald Lutz,Koch-Garner
2764,Dfe118B90b101A2,Purchased List,Outbound,Closed Won,7,Won,1,1,0.4,6,Amber Hughes,Vazquez-Holland
2765,7dB8cC26FcbaD5F,Trade Show,Events,Closed Won,7,Won,1,1,0.0,4,Dean Moss,Bush and Sons
2766,C104ABDB01bEEe9,Other,Other,New Lead,0,Open,0,0,0.0,5,Wesley Camacho,"Benitez, Cannon and Bradford"
2767,6D3AB82AFe9e5c5,Other,Other,Re-engagement,1,Open,0,0,0.0,6,Shelly Crawford,Lutz Ltd
2768,9e0BFdf4549B864,Chatbot,Inbound,Closed Lost,8,Lost,0,1,-0.125,4,Earl Baker,Choi LLC
2769,E57EB992ec1aBFD,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.1682,4,Bonnie Montoya,"Stokes, Orozco and Ruiz"
2770,ED8Aead258EFDa9,Podcast,Events,Proposal Sent,4,Open,0,0,-0.0938,7,Norma Mayo,Santiago and Sons
2771,e6F2F629C6B0BE7,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.2,5,Jermaine Garcia,"Winters, Hays and Yang"
2772,be9Cd3FaAaBDCA9,Chatbot,Inbound,On Hold,6,Open,0,0,0.0758,6,Rachel Villarreal,"Kirby, Poole and Ali"
2773,2DbEF18E8d4BBbf,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.7,4,Joy Quinn,"Quinn, Avila and Arellano"
2774,559c2D847Eee5C6,Networking Event,Events,Re-engagement,1,Open,0,0,0.0,6,Roy Pham,Castro Group
2775,B4aE1e125A80ea6,Podcast,Events,Qualified,2,Open,0,0,0.0625,7,Makayla Rollins,"Parrish, Mosley and Pittman"
2776,A77977cB3aF43dA,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,7,Ronnie Middleton,Lara Ltd
2777,CcEB993D9acdC8A,Partner Program,Referral / Partner,Qualified,2,Open,0,0,0.0,5,Ryan Solis,Goodwin-Cooke
2778,7785fc750adF3c9,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,7,Julia Booker,Curtis-Gomez
2779,fdff5A7DfCAC27D,Cold Call,Outbound,On Hold,6,Open,0,0,0.0,4,Joan Washington,Schmidt-Chase
2780,9aef3Fee5969515,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,4,Steven Austin,Boyer-Shannon
2781,E5a7836E4EE53Bb,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,4,Philip Bonilla,Eaton Group
2782,23CA46f3e181504,Content Marketing,Inbound,Proposal Sent,4,Open,0,0,0.0,7,Barbara Walker,"Stevenson, Cameron and Kemp"
2783,2C7acA6c4EEeaDD,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.3667,8,Bruce Vaughn,Wiley-Vazquez
2784,B4DD6b5B3eF07cf,Networking Event,Events,Closed Won,7,Won,1,1,0.0348,8,Lucas Andrade,Schaefer-Rocha
2785,2F8aC3d279da4ed,Content Marketing,Inbound,On Hold,6,Open,0,0,-0.1556,4,Priscilla Archer,"Pitts, Ramirez and Drake"
2786,ceCABFE71f2B10a,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,4,Barbara Yang,Baxter Group
2787,7CBf91d14c2e9Dc,Chatbot,Inbound,New Lead,0,Open,0,0,-0.0714,8,Samantha Mann,Lin-Villegas
2788,3cEe1DBbA17b7A7,Trade Show,Events,Contacted,3,Open,0,0,0.0,5,Toni Bernard,"Griffin, English and Benitez"
2789,94D9C22381dCFBC,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.0,4,Madison Guzman,Wise PLC
2790,Ab0F1b498F6cced,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.4,4,Martha Waters,"Shields, Harrington and Bryan"
2791,C2dEBA6d2fc1Dba,Networking Event,Events,Re-engagement,1,Open,0,0,0.0,6,Annette Cardenas,Jones and Sons
2792,5eD87FCEeFAE5ef,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.0,6,Sheri Burke,Coleman-Lloyd
2793,0D301f32c32A2C6,Organic Search (SEO),Inbound,On Hold,6,Open,0,0,0.1,6,Marvin Allen,Mullins LLC
2794,fEFDCBd5cD964bb,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.0,4,Natasha Proctor,"Owens, Simon and Bell"
2795,A22cA6A793CAf7d,Other,Other,Negotiation,5,Open,0,0,0.0,8,Jade Paul,"Sampson, Marks and Cunningham"
2796,e2E0a50De52f9Ab,Podcast,Events,Disqualified,9,Lost,0,1,-0.05,3,Mason Stuart,"Guerrero, Brooks and Diaz"
2797,7Df1c84D410eE80,Trade Show,Events,Contacted,3,Open,0,0,-0.2,8,Kathy Stewart,"Anderson, Huff and Tate"
2798,d3A0240a18E5d60,Podcast,Events,Closed Won,7,Won,1,1,0.0,7,Judy Romero,Vaughan-Bean
2799,e1Efa3dE9c27cC2,Trade Show,Events,On Hold,6,Open,0,0,0.4,8,Albert Pratt,Schroeder-Wilcox
2800,F3db0860d8EebAF,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.2821,7,Marissa Choi,Rosario LLC
2801,A0031fAf8eFB5Bc,Partner Program,Referral / Partner,Contacted,3,Open,0,0,-0.05,8,Preston Holder,"Walter, Bass and Garza"
2802,dFb2d1ca0332Fed,Social Media,Social Media,Closed Lost,8,Lost,0,1,-0.15,3,Hector Cortez,"Smith, Henson and Shields"
2803,07ba0deae13f090,Other,Other,On Hold,6,Open,0,0,-0.25,6,Tracy Juarez,"French, Gates and Huff"
2804,301E2dF1C51613e,Social Media,Social Media,Disqualified,9,Lost,0,1,0.0,3,Rita Rubio,Potter Ltd
2805,fDCD02a7fE39A7d,Website Form,Inbound,Negotiation,5,Open,0,0,0.0,4,Jim Sheppard,Love and Sons
2806,c39B9d8a20Ab6c9,LinkedIn Outreach,Outbound,Closed Lost,8,Lost,0,1,0.0,4,Marie Bender,"Olsen, Cohen and Estes"
2807,8b3ac91b1af0f71,Podcast,Events,Negotiation,5,Open,0,0,0.5,6,Brandi Bautista,Mueller-Rowe
2808,bA1ea89fE4d3642,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.0,4,Jerome Kennedy,Sloan LLC
2809,De7D62528a45C5B,Webinars,Events,Negotiation,5,Open,0,0,0.0,4,Kiara Ponce,"Barnett, Yu and Salazar"
2810,34562457759B8DE,Google Ads,Paid Ads,Closed Won,7,Won,1,1,-0.4,4,Hannah Potts,"Baird, Silva and Mullins"
2811,9c6ceEa1Fc1Dc7F,Webinars,Events,New Lead,0,Open,0,0,0.0,3,Anthony Gilbert,Byrd Group
2812,EACBf598DDf4cc4,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,-0.8,5,Laura Jefferson,Freeman Group
2813,dB7BFc2F4A107b1,Organic Search (SEO),Inbound,Closed Won,7,Won,1,1,0.0,6,Ruben Burns,"Casey, Dillon and Wolfe"
2814,adAd9dADF2D625F,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.2,3,Earl Fox,Sloan-Mcdonald
2815,d621F8Fea7eFA8E,Website Form,Inbound,Qualified,2,Open,0,0,0.5,4,Stephanie Mann,"Jensen, Dickson and Russo"
2816,7FBC4cDAa9C6Ef4,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,0.0,5,Brad Martinez,Kim Inc
2817,615a4aDa5F90AAE,Google Ads,Paid Ads,On Hold,6,Open,0,0,-0.3,3,Sherry Baxter,Martin-Jacobson
2818,E8C3bd51A4a0dFE,Cold Call,Outbound,New Lead,0,Open,0,0,0.1136,8,Joanne Norman,Frazier and Sons
2819,eeaED7aEAaF7CD7,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.3571,4,Teresa Rosario,Castillo-Stephens
2820,AF8A8eac398639D,Podcast,Events,Negotiation,5,Open,0,0,0.0,4,Cheryl Dudley,"Vang, Dickson and Sellers"
2821,23ABDd8fcdC1bff,Networking Event,Events,Closed Lost,8,Lost,0,1,-0.0278,6,Briana Farley,Wiggins PLC
